_id,AREA_ID,DATE_EFFECTIVE,AREA_ATTR_ID,PARENT_AREA_ID,AREA_SHORT_CODE,AREA_LONG_CODE,AREA_NAME,AREA_DESC,X,Y,LONGITUDE,LATITUDE,OBJECTID,Shape__Area,Shape__Length,geometry
739,2478937,2019-05-28T21:47:59,26004921,,020-01,020-01,Little Italy,Little Italy,311705.037,4835053.901000001,-79.4143942315,43.6553967901,17536177,232341.58984375,3917.5428017953705,"{u'type': u'MultiPolygon', u'coordinates': [(((-79.42050104104892, 43.6551985070524), (-79.42053254899866, 43.65527872201567), (-79.4205444601181, 43.65530915486878), (-79.41990812663188, 43.6554425699277), (-79.41985256991367, 43.65545423274836), (-79.41908370275118, 43.655615382398786), (-79.419072322435, 43.65560562587792), (-79.41903889471462, 43.655571487081765), (-79.41900876030665, 43.65557758665549), (-79.4183678011579, 43.65570738931505), (-79.4183567439715, 43.65567882012708), (-79.41791084945817, 43.65577057563402), (-79.4178969635595, 43.65573456025225), (-79.41788016214029, 43.65569098163813), (-79.4178665323539, 43.65568539100759), (-79.41785525676971, 43.65568079221588), (-79.4171825811478, 43.65581936875442), (-79.41716817674146, 43.65578206571544), (-79.41714729895885, 43.655728051472785), (-79.41712754569637, 43.65567672944539), (-79.41710567953285, 43.65562027511104), (-79.41659886276896, 43.65572008252491), (-79.41657378394646, 43.6556562266336), (-79.41656094830844, 43.65562336232875), (-79.41653599351731, 43.6555595245213), (-79.4165167213439, 43.65551036306284), (-79.41650560279655, 43.655482000681275), (-79.4164570371275, 43.655458255635715), (-79.4160198984256, 43.655493508677836), (-79.41578146092853, 43.65554275068969), (-79.41578008960066, 43.655539311162634), (-79.41576056984717, 43.65549032942119), (-79.41572746061091, 43.65540714151912), (-79.41569794657445, 43.65533294860932), (-79.41531156213195, 43.65541364818684), (-79.41529494255332, 43.655418496603815), (-79.41528092215995, 43.655426407404576), (-79.41527036954064, 43.655436841152785), (-79.41526415366528, 43.65544898837176), (-79.41526264785593, 43.655461859190076), (-79.41526622530859, 43.655474553749286), (-79.41527548882125, 43.65549922432193), (-79.41529969725697, 43.655563871973804), (-79.41529952445877, 43.65558978673998), (-79.41529938302315, 43.65560220850178), (-79.41531198190759, 43.65563543282703), (-79.41532592732818, 43.65567208766343), (-79.41534728417174, 43.65572809189282), (-79.41537185243435, 43.655792649779784), (-79.41537789251198, 43.65580858664471), (-79.4140674712772, 43.6560696384426), (-79.41405442735184, 43.65603593657646), (-79.41404035798932, 43.655999740563125), (-79.41402344783553, 43.65595607128906), (-79.414007772477, 43.65591590446707), (-79.41399135609288, 43.6558737657889), (-79.41396741758606, 43.6558119894981), (-79.41393410363132, 43.65572618153382), (-79.41391286990526, 43.655671698361864), (-79.41389486066353, 43.655625147805765), (-79.41356771991863, 43.65568881052788), (-79.41358660941691, 43.655735181773316), (-79.41351852726872, 43.65574845228935), (-79.41343641947739, 43.65576441255061), (-79.41339549572777, 43.65577240175908), (-79.41336300470948, 43.65577876809942), (-79.41328438148209, 43.655794100797486), (-79.41320451806052, 43.65580970254043), (-79.41313060728918, 43.655824048561925), (-79.41304453072988, 43.65584091466196), (-79.41264934241195, 43.655917961989985), (-79.4126253515099, 43.655859056810044), (-79.41233527186994, 43.655917892594715), (-79.41235723206651, 43.65597488799148), (-79.41237871101923, 43.656030352784796), (-79.4122941212867, 43.65604748949936), (-79.41222416525571, 43.65606157692907), (-79.41219587769844, 43.6560673160702), (-79.41220651384286, 43.65609359918513), (-79.41146629484489, 43.656245799240196), (-79.41144284925272, 43.65618772236216), (-79.41100647757447, 43.65627727997833), (-79.41099343003734, 43.656314301379886), (-79.41095539128979, 43.65632430826294), (-79.41049845183957, 43.65642094998059), (-79.41042488389704, 43.656245429015264), (-79.41013437567302, 43.65630631118303), (-79.40988372736433, 43.656357808627696), (-79.4097635063022, 43.656382512514675), (-79.40980607128985, 43.6564879249248), (-79.40970767680122, 43.656508145295994), (-79.40973472768259, 43.656575118708126), (-79.40966351764342, 43.65658961764134), (-79.40924731898377, 43.6566743417486), (-79.4092078328257, 43.65658318071788), (-79.4089672302237, 43.65663110159083), (-79.40865207185007, 43.65669191534798), (-79.40869042322315, 43.65678691023789), (-79.40851269558138, 43.656822350477), (-79.40854508112827, 43.65690252441599), (-79.4080564634898, 43.65700288457716), (-79.40794724011056, 43.65702577712321), (-79.4077229391202, 43.65648195970866), (-79.40755490473451, 43.65606624955146), (-79.40766138318259, 43.656045605497), (-79.40814247531209, 43.655948787492854), (-79.4081129189233, 43.65587579877963), (-79.40816747350611, 43.6558645189172), (-79.40862240008195, 43.65577049529062), (-79.40886140417298, 43.65571996346936), (-79.40886712282337, 43.65573415415976), (-79.40933768485242, 43.655637394735464), (-79.4093813504076, 43.65562841900432), (-79.40985194800822, 43.65553163948672), (-79.40984986053074, 43.65552648006545), (-79.41008977914994, 43.65547654948545), (-79.41053264421856, 43.655385983284994), (-79.41060278622277, 43.65537162699365), (-79.41060489843437, 43.6553768674328), (-79.41107418998598, 43.65528034289691), (-79.41106146709282, 43.65524877425516), (-79.41177059737886, 43.65510292576168), (-79.41181426218577, 43.6550939490997), (-79.41228327676792, 43.65499748239089), (-79.41229540734354, 43.65502755621899), (-79.4129984628571, 43.65488643015371), (-79.41306282450464, 43.654873436157885), (-79.41356427315144, 43.654772758214776), (-79.41380815902116, 43.65473586578517), (-79.41382484695269, 43.65477853578252), (-79.41383929894864, 43.654815623252645), (-79.41386385473146, 43.65487884926412), (-79.4141725416071, 43.654816405016916), (-79.41416919444957, 43.6548075901784), (-79.41432109467218, 43.65477682948501), (-79.41438644798215, 43.6547636464585), (-79.41444175665737, 43.65475234616141), (-79.41449792111801, 43.65474077643705), (-79.41455980218926, 43.654728211807694), (-79.41462800795048, 43.654714220652984), (-79.41468988908218, 43.65470157494093), (-79.41472275181219, 43.654694848445274), (-79.41478933165402, 43.65468211617095), (-79.414841167757, 43.654671623213794), (-79.41489981193067, 43.65465978509849), (-79.41488512352679, 43.65462286861114), (-79.41487524296821, 43.65459640627413), (-79.41551154740237, 43.65447644020912), (-79.41552087372027, 43.6545004897192), (-79.41553668610486, 43.65454064744364), (-79.4159447414883, 43.65445549835726), (-79.4159734134575, 43.65452891647939), (-79.4159991081858, 43.65459482527625), (-79.41601566149703, 43.654637323830364), (-79.4160279279114, 43.65464237359988), (-79.4160401943279, 43.65464742336804), (-79.41663491203653, 43.654530390946505), (-79.41665885375501, 43.65459145558819), (-79.41667392531767, 43.654629992370985), (-79.41669293736636, 43.654678883580296), (-79.41671109775531, 43.65472507375946), (-79.41711886208542, 43.654643925875106), (-79.4171457568298, 43.65471262570283), (-79.4171631638069, 43.654757014993045), (-79.41717481071754, 43.65476188416336), (-79.4171865817281, 43.65476666340884), (-79.41778564981567, 43.65464968216264), (-79.41779935082481, 43.654684680278855), (-79.41781491719605, 43.654724567469465), (-79.41782961883551, 43.654762203697665), (-79.41784357946891, 43.65479776907975), (-79.41798714250639, 43.654797422098795), (-79.41807752331383, 43.65479496652595), (-79.41813182620389, 43.654793475198545), (-79.4182672159503, 43.654786461010254), (-79.41839033512291, 43.65477727757726), (-79.41851668173076, 43.654765035851895), (-79.41865840777962, 43.65474786318798), (-79.41866076379056, 43.65474749580881), (-79.41875661452472, 43.65473380089988), (-79.41868421516428, 43.65454877159523), (-79.41861428149627, 43.65437427557909), (-79.41851245217016, 43.65411557611193), (-79.41921929147108, 43.65397220012668), (-79.41926058827048, 43.653961877743235), (-79.4199636873915, 43.65382228407995), (-79.42008738643182, 43.65414075755414), (-79.42011482828067, 43.65421061824688), (-79.420133608884, 43.65425841956216), (-79.42015967925371, 43.65432486777107), (-79.42018278397032, 43.6543840228054), (-79.42023529571395, 43.654517819585436), (-79.4202620948959, 43.65458642860151), (-79.42028594163381, 43.654647114360145), (-79.42031381619826, 43.654718226488804), (-79.4203396027279, 43.65478399035056), (-79.42040788969712, 43.65496098652888), (-79.42050104104892, 43.6551985070524)),)]}"
740,2478936,2019-05-28T21:47:59,26004920,,042-01,042-01,Liberty Village,Liberty Village,311152.727,4833083.985,-79.4212647051,43.6376697857,17536193,797292.06640625,4400.91350425129,"{u'type': u'MultiPolygon', u'coordinates': [(((-79.42465920454276, 43.639376778048714), (-79.42235952090088, 43.63983728004188), (-79.4221084077666, 43.6398875439367), (-79.42134327464882, 43.640041483677976), (-79.42111119064111, 43.64008764484254), (-79.42105210324479, 43.6400995038724), (-79.42055038003028, 43.64020028675072), (-79.42019793515608, 43.640272268309275), (-79.41974756137154, 43.64036229984579), (-79.4189333069341, 43.64033348800782), (-79.41727277469306, 43.640274689589056), (-79.41730251203407, 43.639685111890934), (-79.41704660595414, 43.639676051122805), (-79.4170542119893, 43.63956190116774), (-79.41633450855022, 43.63953666792086), (-79.41626566868726, 43.639073874660156), (-79.41625683313076, 43.63899245971834), (-79.41707593217713, 43.63893618610265), (-79.41708277935946, 43.63855357844322), (-79.41607633281959, 43.638398317328374), (-79.41553989650959, 43.638315460616155), (-79.41463069700661, 43.63817214939795), (-79.41389437306367, 43.63805516430652), (-79.41381580872478, 43.638036895311366), (-79.41373379446755, 43.63801306080584), (-79.41355449936876, 43.637946270143765), (-79.41351983505568, 43.63804879665248), (-79.41246917802917, 43.637880841377736), (-79.42545726074269, 43.63432335809653), (-79.4264869833567, 43.63701357549378), (-79.42655475108288, 43.63718785880255), (-79.4271749400044, 43.638859505880276), (-79.42719757297175, 43.63886878271537), (-79.42610562582976, 43.639087085650225), (-79.42586524256248, 43.639135231413), (-79.42489960212704, 43.63932863483352), (-79.42465920454276, 43.639376778048714)),)]}"
741,2478935,2019-05-28T21:47:59,26004919,,093-01,093-01,Leslieville,Leslieville,318224.026,4835848.463,-79.3335550431,43.662459789799996,17536209,351302.890625,6457.7490784909205,"{u'type': u'MultiPolygon', u'coordinates': [(((-79.3240995497234, 43.66505000369194), (-79.32398302123401, 43.664760530375126), (-79.32391122792035, 43.664586667004755), (-79.32407701927163, 43.664549125658404), (-79.32389819350634, 43.66411671411608), (-79.32388682511532, 43.664090637729984), (-79.32396916741956, 43.66407007048391), (-79.32405968036207, 43.664049668777004), (-79.32424122720197, 43.66400873993013), (-79.32443006344896, 43.663968209048015), (-79.32442624461771, 43.66395964291041), (-79.32451431295651, 43.66393979517137), (-79.32451811939971, 43.66394836128696), (-79.32505976728682, 43.66382619720757), (-79.32504752275308, 43.66379851735652), (-79.32564296858514, 43.66366354291729), (-79.32582396791373, 43.66362251170389), (-79.3270253377684, 43.66334891293405), (-79.32720866285635, 43.663313391864165), (-79.32728263489864, 43.66329666214871), (-79.32728297764976, 43.663293881252834), (-79.32751016905677, 43.66324163847171), (-79.32751158560275, 43.66324490809524), (-79.32827564086851, 43.66307367378988), (-79.32827227818362, 43.66306585557575), (-79.32852887084412, 43.6630076420375), (-79.32860570841065, 43.66299018665463), (-79.32892087473643, 43.662918585037225), (-79.32909813529413, 43.662878317153215), (-79.32941320118438, 43.662806741030714), (-79.32949018710508, 43.66278925827003), (-79.32985086040347, 43.66270730740478), (-79.32996414455327, 43.66268317234862), (-79.32959229714788, 43.66181925505102), (-79.32970631617168, 43.66179338408291), (-79.32995622711765, 43.661736696602006), (-79.3303526348914, 43.66183248376779), (-79.33035908289224, 43.66182347399282), (-79.3304789213408, 43.6617959456418), (-79.33050187636839, 43.66180309974175), (-79.33057393574443, 43.661786536081074), (-79.33062052867027, 43.66189754665931), (-79.33070633261342, 43.66191838585016), (-79.33063132673834, 43.66193773564411), (-79.33108012552078, 43.662961095996096), (-79.33163718062532, 43.662837177232504), (-79.33136523509867, 43.662211102223644), (-79.33124231087479, 43.6619280626819), (-79.33143499014663, 43.66188374532157), (-79.33168929619052, 43.662494680979634), (-79.3319837452503, 43.66242918832071), (-79.33222258462435, 43.662376863270836), (-79.33256598858962, 43.662300720354665), (-79.33265991926568, 43.66227989377373), (-79.33300333452809, 43.662203749558834), (-79.33324231551794, 43.6621488932061), (-79.33358587632384, 43.66207338654666), (-79.33368005390051, 43.66205269450614), (-79.33402329104361, 43.66197725807044), (-79.33426212689123, 43.66192491974811), (-79.33460556279267, 43.66184881575107), (-79.3347009932388, 43.66182765661144), (-79.33503875834025, 43.661752794297726), (-79.33526206687574, 43.66171937929999), (-79.33561717502903, 43.661640579677155), (-79.33569168772972, 43.66162403432019), (-79.33604669552331, 43.66154525122003), (-79.3362264549707, 43.66150383268499), (-79.3365719215295, 43.66142694256642), (-79.33647633099207, 43.66120605694815), (-79.33666630736109, 43.661164031240794), (-79.33676834950779, 43.66141104780944), (-79.3370217718111, 43.66135497998465), (-79.33704816431225, 43.66142084442489), (-79.33714386602553, 43.66139967462941), (-79.33711643132521, 43.66133403375955), (-79.33729071091769, 43.66129654832874), (-79.3374578602668, 43.66125933153534), (-79.33744793714136, 43.66123327654171), (-79.33766380259438, 43.661186263238655), (-79.33809721449366, 43.66108919533533), (-79.33808028842836, 43.66104833226986), (-79.33816393915612, 43.66103120415412), (-79.33821810459496, 43.66101908400519), (-79.3382344147743, 43.66105846995865), (-79.33861001208922, 43.660974352224706), (-79.33886302039666, 43.66091876580117), (-79.33913393245578, 43.66085835228941), (-79.33923509167712, 43.66083579321256), (-79.33921875617787, 43.660796380360516), (-79.339272945896, 43.660784295750716), (-79.33925125161063, 43.66073189543137), (-79.33924680440435, 43.66072113257237), (-79.33929289198402, 43.660711196881444), (-79.33976671882685, 43.6606042869729), (-79.33998878633825, 43.660568718674526), (-79.34097989009128, 43.66034574319262), (-79.3411965227245, 43.66029705902889), (-79.34166324629213, 43.66019192264997), (-79.34171724919081, 43.660179764610476), (-79.34218461604587, 43.66007448296973), (-79.34240155601574, 43.66002605798302), (-79.34281352606801, 43.65993421740103), (-79.3428640918057, 43.65992294522597), (-79.34327579996787, 43.65983114762292), (-79.34349722330518, 43.65979347430684), (-79.34382332895201, 43.659721450474336), (-79.34414484375519, 43.659650445604676), (-79.34414665502928, 43.65965481372649), (-79.34415824976216, 43.65968273370351), (-79.34429668451737, 43.66001628714747), (-79.34436884132157, 43.66019011135306), (-79.34372230237196, 43.66033479903578), (-79.34383962728529, 43.66062776408015), (-79.34362155482721, 43.660672643712196), (-79.34322173927224, 43.660761560424795), (-79.34314946266684, 43.66077764569137), (-79.34274841757389, 43.66086682009855), (-79.34253167311282, 43.66091529101201), (-79.34252049913565, 43.660887875530946), (-79.34249897653297, 43.660835107009895), (-79.34232308521528, 43.66087429941559), (-79.34234525240866, 43.66092706885835), (-79.341961485369, 43.6610128888261), (-79.34207171195663, 43.661277077545066), (-79.34170915494268, 43.66135883034987), (-79.34165710332934, 43.66122727565325), (-79.34162828348975, 43.66123392372689), (-79.34154652371807, 43.66102732862712), (-79.34127991610248, 43.661087582806125), (-79.34124369084513, 43.66109551669388), (-79.34102211154348, 43.661147659577395), (-79.34110664093015, 43.66136126194155), (-79.34094227836991, 43.66139564352341), (-79.34057279791931, 43.66148308093804), (-79.34058055944735, 43.66150187756323), (-79.34041032837978, 43.66154213707267), (-79.34017104124273, 43.661594244577884), (-79.34014602192607, 43.66153290145405), (-79.33962260822894, 43.661648060598374), (-79.33907734526395, 43.66176802030804), (-79.33883167759087, 43.661803625567345), (-79.33846819639255, 43.66188504273311), (-79.33838963926912, 43.6619026373384), (-79.33797439734741, 43.66199564548216), (-79.33775740098191, 43.66204263975689), (-79.33775232615993, 43.66203018369937), (-79.33773774223066, 43.66199438266793), (-79.33747469326663, 43.66205158155737), (-79.3374804210227, 43.66206557778476), (-79.33747966425254, 43.66206573873306), (-79.33748061168374, 43.66206844048233), (-79.33743284702149, 43.66207907515971), (-79.33737949948048, 43.662090944060154), (-79.33735990974455, 43.66209530884479), (-79.33727998758566, 43.662113107775475), (-79.3372385005221, 43.66212233809671), (-79.3372581265321, 43.66216881295833), (-79.33712318170616, 43.66219884726714), (-79.33709494640479, 43.66220447787789), (-79.33704393053193, 43.662211453214816), (-79.33699219367985, 43.66221452091895), (-79.33694029390804, 43.66221364577998), (-79.33688878915437, 43.66220883759516), (-79.3368656248586, 43.662205366027884), (-79.33682698667414, 43.66220188137063), (-79.33678805532051, 43.66220134872146), (-79.33674926473033, 43.66220377770123), (-79.3367110365348, 43.66220914190828), (-79.33668499638729, 43.66221455952112), (-79.33662183440595, 43.662228853409054), (-79.3363622910458, 43.66228650481338), (-79.33637304387005, 43.66231283112421), (-79.33616281578796, 43.66235952601132), (-79.33617418442331, 43.662387347445666), (-79.33595542329796, 43.66243481283802), (-79.33553649154587, 43.66252777981713), (-79.33548572483396, 43.66253869740372), (-79.33547512026065, 43.66251269527215), (-79.33548647227241, 43.66251017323197), (-79.33544630600247, 43.66241241487077), (-79.3351194637996, 43.66248634899408), (-79.33514427519123, 43.66254492049448), (-79.33490498174268, 43.66259621583763), (-79.33461463129849, 43.66265552902746), (-79.33458462175378, 43.6625846540608), (-79.33429521206133, 43.66264895454312), (-79.33406200318393, 43.662714569071), (-79.33410086953995, 43.66280635813825), (-79.3338127735139, 43.66287031725195), (-79.33412638984274, 43.66361139393866), (-79.33340302192813, 43.663770826870206), (-79.33307263349967, 43.66299096396249), (-79.33283201814095, 43.66303925558529), (-79.3324705955902, 43.663119396483495), (-79.33240553430076, 43.663133793271705), (-79.33231448055592, 43.66315399376679), (-79.33208687686282, 43.663204517235066), (-79.33201939607758, 43.66321944132841), (-79.33200829751956, 43.66319322212041), (-79.33195797530283, 43.66320438182824), (-79.33197352068342, 43.66324109413751), (-79.33166481271155, 43.66330953620547), (-79.33168239029762, 43.66335108526517), (-79.33143578501121, 43.66340328970947), (-79.33108536269792, 43.663481237114496), (-79.33085071078806, 43.66353289087328), (-79.33063027465555, 43.66358218885991), (-79.33062957248087, 43.66358055857724), (-79.3304933870774, 43.66361293256257), (-79.33026108322524, 43.663680196912125), (-79.32979896418414, 43.66378472643771), (-79.32972653310202, 43.6638002718988), (-79.32969931155088, 43.66380645127262), (-79.32928430009582, 43.66390065233973), (-79.32904711516629, 43.6639568082794), (-79.3285790081441, 43.66406388929356), (-79.32814939251469, 43.664160395681), (-79.32790988734313, 43.66421202709858), (-79.32789962927941, 43.66418730298382), (-79.32780969995815, 43.664207789622104), (-79.32779876447567, 43.66418148924383), (-79.32749316828479, 43.664251085893326), (-79.32767219175739, 43.66467122328172), (-79.32692752529395, 43.6648405295691), (-79.32675549524042, 43.66442197686063), (-79.32647193149496, 43.664486905467484), (-79.32648244743996, 43.664512314202), (-79.32624375491945, 43.66456924514609), (-79.3259362367069, 43.66463757451934), (-79.32592424258601, 43.66460885999364), (-79.32555531921037, 43.66469083985821), (-79.32558900924076, 43.66477200230947), (-79.32534973204741, 43.66482466385833), (-79.32461894616132, 43.66498919659776), (-79.32459927279133, 43.664940730222575), (-79.32423250762353, 43.66502116089429), (-79.3240995497234, 43.66505000369194)),)]}"
